GUS,DistrictGAID,ProvinceGAID,CountryGAID,CommuneName,DistrictName,ProvinceName,GAID,OwnerGAID,Name
0412843,927,10,1,Aleksandrów Łódzki,zgierski,Łódzkie,103888,2006,Krzywiec
0785426,1244,32,1,Widuchowa,gryfiński,Zachodniopomorskie,143819,5255,Krzywin
0954544,1214,30,1,Krzywiń,kościański,Wielkopolskie,126448,4912,Krzywiń
0496449,985,16,1,Kluczbork,kluczborski,Opolskie,107810,2594,Krzywizna
0215060,943,12,1,Klucze,olkuski,Małopolskie,105487,2190,Krzywopłoty
0966961,1205,30,1,Krzyż Wielkopolski,czarnkowsko-trzcianecki,Wielkopolskie,124598,4779,Krzyż Wielkopolski
0882997,1038,2,1,Wisznia Mała,trzebnicki,Dolnośląskie,118740,3172,Krzyżanowice
0215500,12,24,1,Krzyżanowice,raciborski,Śląskie,1459,1103,Krzyżanowice
0856095,1037,2,1,Świdnica,świdnicki,Dolnośląskie,118596,3159,Krzyżowa
0055580,17,24,1,Jeleśnia,żywiecki,Śląskie,492,1603,Krzyżowa
0501179,990,16,1,Ozimek,opolski,Opolskie,108434,2662,Krzyżowa Dolina
0875448,1041,2,1,Kobierzyce,wrocławski,Dolnośląskie,119093,3203,Krzyżowice
0500599,982,16,1,Olszanka,brzeski,Opolskie,107605,2572,Krzyżowice
0218590,11,24,1,Pawłowice,pszczyński,Śląskie,1415,1004,Krzyżowice
0735339,976,14,1,Radziejowice,żyrardowski,Mazowieckie,107443,2538,Krzyżówka
0585160,1224,30,1,Kleszczewo,poznański,Wielkopolskie,127703,5030,Krzyżowniki
0561477,1005,14,1,Bulkowo,płocki,Mazowieckie,113693,2819,Krubice Stare
0004080,967,14,1,Leoncin,nowodworski,Mazowieckie,99352,2442,Krubiczew
0574445,957,14,1,Sanniki,gostyniński,Mazowieckie,106959,2341,Krubin
0008527,961,14,1,Wieliszew,legionowski,Mazowieckie,98185,2384,Krubin
0684174,972,14,1,Poświętne,wołomiński,Mazowieckie,100380,2497,Krubki-Górki
0098217,1206,30,1,Trzemeszno,gnieźnieński,Wielkopolskie,124856,4803,Kruchowo
0416309,927,10,1,Stryków,zgierski,Łódzkie,104011,2012,Krucice
0760981,1140,20,1,Krasnopol,sejneński,Podlaskie,132289,4170,Krucieniszki
0527279,1205,30,1,Lubasz,czarnkowsko-trzcianecki,Wielkopolskie,124618,4781,Krucz
0523850,1010,14,1,Zatory,pułtuski,Mazowieckie,115027,2884,Kruczy Borek
0590830,1228,30,1,Nowe Miasto nad Wartą,średzki,Wielkopolskie,141968,5095,Kruczyn
0590846,1228,30,1,Nowe Miasto nad Wartą,średzki,Wielkopolskie,141967,5095,Kruczynek
0033264,1142,20,1,Kuźnica,sokólski,Podlaskie,132789,4190,Kruglany
0166108,1154,22,1,Lipusz,kościerski,Pomorskie,134873,4288,Krugliniec
0026554,1142,20,1,Dąbrowa Białostocka,sokólski,Podlaskie,132665,4186,Krugło
0034594,1134,20,1,Michałowo,białostocki,Podlaskie,130831,4086,Krugły Lasek
0240833,1170,26,1,Jędrzejów,jędrzejowski,Świętokrzyskie,136613,4443,Kruk
0580440,1110,10,1,Żychlin,kutnowski,Łódzkie,128658,3898,Kruki
0682821,965,14,1,Mrozy,miński,Mazowieckie,98984,2426,Kruki
0515879,968,14,1,Olszewo-Borki,ostrołęcki,Mazowieckie,99723,2460,Kruki
0753700,1200,28,1,Banie Mazurskie,gołdapski,Warmińsko-mazurskie,124224,4754,Kruki
0761584,1188,28,1,Kruklanki,giżycki,Warmińsko-mazurskie,139819,4635,Kruklanki
0758056,1188,28,1,Giżycko,giżycki,Warmińsko-mazurskie,139803,4634,Kruklin
0857108,1037,2,1,Żarów,świdnicki,Dolnośląskie,118635,3162,Kruków
0390515,1086,6,1,Ryki,rycki,Lubelskie,159999,3667,Kruków
0766535,1143,20,1,Raczki,suwalski,Podlaskie,133100,4204,Krukówek
0723595,920,10,1,Biała Rawska,rawski,Łódzkie,102449,1932,Krukówka
0391503,1086,6,1,Stężyca,rycki,Lubelskie,110520,3668,Krukówka
0401319,1137,20,1,Mały Płock,kolneński,Podlaskie,131737,4137,Krukówka
0092166,1057,4,1,Mrocza,nakielski,Kujawsko-pomorskie,120983,3359,Krukówko
0860317,1065,4,1,Choceń,włocławski,Kujawsko-pomorskie,122197,3435,Krukowo
0507495,1008,14,1,Chorzele,przasnyski,Mazowieckie,114510,2860,Krukowo
0280979,1212,30,1,Babiak,kolski,Wielkopolskie,125701,4866,Krukowo
0307247,1239,32,1,Karlino,białogardzki,Zachodniopomorskie,142927,5179,Krukowo
0034306,1134,20,1,Michałowo,białostocki,Podlaskie,130881,4086,Krukowszczyzna
0032260,1142,20,1,Korycin,sokólski,Podlaskie,132725,4188,Krukowszczyzna
0206546,1221,30,1,Ostrzeszów,ostrzeszowski,Wielkopolskie,127370,4997,Krupa
0104277,1076,6,1,Krasnystaw,krasnostawski,Lubelskie,108829,3545,Krupe
0007232,971,14,1,Prażmów,piaseczyński,Mazowieckie,113512,2812,Krupia Wólka
0039657,1141,20,1,Siemiatycze,siemiatycki,Podlaskie,132601,4183,Krupice
0104308,1076,6,1,Krasnystaw,krasnostawski,Lubelskie,108817,3545,Krupiec
0156015,1186,28,1,Rychliki,elbląski,Warmińsko-mazurskie,139560,4624,Krupin
0765547,1187,28,1,Prostki,ełcki,Warmińsko-mazurskie,139726,4631,Krupin
0771565,1195,28,1,Wieliczki,olecki,Warmińsko-mazurskie,140991,4694,Krupin
0685860,1018,14,1,Sadowne,węgrowski,Mazowieckie,116832,2971,Krupińskie
0203424,925,10,1,Łubnice,wieruszowski,Łódzkie,103714,1990,Krupka
0139590,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,150701,1880,Kruplin Poduchowny
0139531,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,101340,1880,Kruplin Radomszczański
0139583,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,153824,1880,Kruplin Średni
0139548,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,153825,1880,Kruplin-Barbarówka
0139560,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,153826,1880,Kruplin-Parcela
0139577,916,10,1,Nowa Brzeźnica,pajęczański,Łódzkie,153827,1880,Kruplin-Piaski
0025170,1134,20,1,Choroszcz,białostocki,Podlaskie,130657,4076,Krupniki
0080594,1061,4,1,Bukowiec,świecki,Kujawsko-pomorskie,121506,3392,Krupocin
0469850,1196,28,1,Barczewo,olsztyński,Warmińsko-mazurskie,141039,4697,Krupoliny
0419704,946,12,1,Bystra-Sidzina,suski,Małopolskie,162359,2226,Krupowa Hala
0215338,14,24,1,Krupski Młyn,tarnogórski,Śląskie,1550,1302,Krupski Młyn
0386100,1078,6,1,Michów,lubartowski,Lubelskie,109162,3572,Krupy
0676200,1015,14,1,Kosów Lacki,sokołowski,Mazowieckie,116279,2938,Krupy
0305478,1251,32,1,Darłowo,sławieński,Zachodniopomorskie,144728,5324,Krupy
0846122,1051,4,1,Lisewo,chełmiński,Kujawsko-pomorskie,120004,3294,Krusin
0135869,10,24,1,Koziegłowy,myszkowski,Śląskie,1327,4411,Krusin
0086065,1054,4,1,Inowrocław,inowrocławski,Kujawsko-pomorskie,120349,3321,Kruśliwiec
0114590,955,14,1,Glinojeck,ciechanowski,Mazowieckie,106401,2313,Krusz
0409261,1137,20,1,Turośl,kolneński,Podlaskie,131805,4141,Krusza
0086036,1054,4,1,Inowrocław,inowrocławski,Kujawsko-pomorskie,120382,3321,Krusza Duchowna
0086042,1054,4,1,Inowrocław,inowrocławski,Kujawsko-pomorskie,120378,3321,Krusza Podlotowa
0086059,1054,4,1,Inowrocław,inowrocławski,Kujawsko-pomorskie,120387,3321,Krusza Zamkowa
0576208,1005,14,1,Stara Biała,płocki,Mazowieckie,113952,2832,Kruszczewo
0099174,1061,4,1,Warlubie,świecki,Kujawsko-pomorskie,121689,3406,Krusze
0511491,972,14,1,Klembów,wołomiński,Mazowieckie,100350,2496,Krusze
0475915,1193,28,1,Janowiec Kościelny,nidzicki,Warmińsko-mazurskie,140641,4678,Krusze
0184595,1248,32,1,Myślibórz,myśliborski,Zachodniopomorskie,144518,5302,Krusze
0400142,1145,20,1,Kołaki Kościelne,zambrowski,Podlaskie,133666,4222,Krusze-Łubnice
0123760,1006,14,1,Raciąż,płoński,Mazowieckie,114308,2846,Kruszenica
0631500,959,14,1,Pniewy,grójecki,Mazowieckie,97876,2365,Kruszew
0675554,1018,14,1,Korytnica,węgrowski,Mazowieckie,116744,2965,Kruszew
0631516,959,14,1,Pniewy,grójecki,Mazowieckie,97874,2365,Kruszewek
0111739,1006,14,1,Baboszewo,płoński,Mazowieckie,114068,2839,Kruszewie
0547218,914,10,1,Opoczno,opoczyński,Łódzkie,101002,1864,Kruszewiec
0544639,923,10,1,Lubochnia,tomaszowski,Łódzkie,150835,1968,Kruszewiec
0477699,1190,28,1,Kętrzyn,kętrzyński,Warmińsko-mazurskie,140200,4656,Kruszewiec
0547230,914,10,1,Opoczno,opoczyński,Łódzkie,101037,1864,Kruszewiec-Kolonia
0482602,1197,28,1,Morąg,ostródzki,Warmińsko-mazurskie,123743,4730,Kruszewnia
0595542,1224,30,1,Swarzędz,poznański,Wielkopolskie,127938,5052,Kruszewnia
0510209,968,14,1,Goworowo,ostrołęcki,Mazowieckie,99583,2453,Kruszewo
0130240,975,14,1,Żuromin,żuromiński,Mazowieckie,107315,2532,Kruszewo
0025187,1134,20,1,Choroszcz,białostocki,Podlaskie,130649,4076,Kruszewo
0754970,1198,28,1,Biała Piska,piski,Warmińsko-mazurskie,123853,4734,Kruszewo
0530904,1222,30,1,Ujście,pilski,Wielkopolskie,127472,5008,Kruszewo
0405910,1144,20,1,Sokoły,wysokomazowiecki,Podlaskie,133557,4218,Kruszewo-Brodowo
0405926,1144,20,1,Sokoły,wysokomazowiecki,Podlaskie,133541,4218,Kruszewo-Głąby
0405932,1144,20,1,Sokoły,wysokomazowiecki,Podlaskie,133539,4218,Kruszewo-Wypychy
0080832,1063,4,1,Cekcyn,tucholski,Kujawsko-pomorskie,121873,3416,Kruszka
0081754,1150,22,1,Chojnice,chojnicki,Pomorskie,134167,4247,Kruszka
0528528,1234,30,1,Okonek,złotowski,Wielkopolskie,142800,5162,Kruszka
0765820,1143,20,1,Przerośl,suwalski,Podlaskie,133093,4203,Kruszki
0527546,1222,30,1,Łobżenica,pilski,Wielkopolskie,127407,5003,Kruszki
0762945,1133,20,1,Nowinka,augustowski,Podlaskie,130569,4071,Krusznik
0554081,913,10,1,Tuszyn,łódzki wschodni,Łódzkie,100929,1856,Kruszów
0872591,1031,2,1,Bierutów,oleśnicki,Dolnośląskie,118000,3102,Kruszowice
0010010,970,14,1,Wiązowna,otwocki,Mazowieckie,100212,2485,Kruszówiec
0680905,956,14,1,Miastków Kościelny,garwoliński,Mazowieckie,106724,2327,Kruszówka
0929380,1054,4,1,Kruszwica,inowrocławski,Kujawsko-pomorskie,120420,3326,Kruszwica
0184626,1248,32,1,Myślibórz,myśliborski,Zachodniopomorskie,144496,5302,Kruszwin
0189138,1034,2,1,Bolesławiec,bolesławiecki,Dolnośląskie,116860,2973,Kruszyn
0095420,1050,4,1,Sicienko,bydgoski,Kujawsko-pomorskie,119915,3287,Kruszyn
0871746,1065,4,1,Włocławek,włocławski,Kujawsko-pomorskie,122454,3451,Kruszyn
0032997,1139,20,1,Krypno,moniecki,Podlaskie,132182,4163,Kruszyn
0079881,1150,22,1,Brusy,chojnicki,Pomorskie,134133,4246,Kruszyn
0079533,1050,4,1,Białe Błota,bydgoski,Kujawsko-pomorskie,119775,3279,Kruszyn Krajeński
0554891,919,10,1,Wielgomłyny,radomszczański,Łódzkie,102381,1927,Kruszyna
0386152,1078,6,1,Michów,lubartowski,Lubelskie,109170,3572,Kruszyna
0914303,1103,8,1,Sulechów,zielonogórski,Lubuskie,112126,3829,Kruszyna
0692498,956,14,1,Trojanów,garwoliński,Mazowieckie,106785,2333,Kruszyna
0624924,1011,14,1,Jedlińsk,radomski,Mazowieckie,115129,2891,Kruszyna
0492003,982,16,1,Skarbimierz,brzeski,Opolskie,107510,2564,Kruszyna
0164820,1154,22,1,Kościerzyna,kościerski,Pomorskie,134797,4286,Kruszyna
0745326,1160,22,1,Kobylnica,słupski,Pomorskie,135576,4333,Kruszyna
0136811,5,24,1,Kruszyna,częstochowski,Śląskie,803,408,Kruszyna
0863801,1048,4,1,Koneck,aleksandrowski,Kujawsko-pomorskie,119511,3261,Kruszynek
0871752,1065,4,1,Włocławek,włocławski,Kujawsko-pomorskie,122462,3451,Kruszynek
0863818,1048,4,1,Koneck,aleksandrowski,Kujawsko-pomorskie,119519,3261,Kruszynek-Kolonia
0032649,1142,20,1,Krynki,sokólski,Podlaskie,132770,4189,Kruszyniany
0370228,1021,2,1,Góra,górowski,Dolnośląskie,117069,2997,Kruszyniec
0095437,1050,4,1,Sicienko,bydgoski,Kujawsko-pomorskie,119921,3287,Kruszyniec
0841053,1049,4,1,Brodnica,brodnicki,Kujawsko-pomorskie,119606,3267,Kruszynki
0840734,1049,4,1,Bobrowo,brodnicki,Kujawsko-pomorskie,119579,3266,Kruszyny
0292959,1233,30,1,Pyzdry,wrzesiński,Wielkopolskie,142674,5148,Kruszyny
0840757,1049,4,1,Bobrowo,brodnicki,Kujawsko-pomorskie,119580,3266,Kruszyny Szlacheckie
0840740,1049,4,1,Bobrowo,brodnicki,Kujawsko-pomorskie,119591,3266,Kruszyny-Rumunki
0527291,1205,30,1,Lubasz,czarnkowsko-trzcianecki,Wielkopolskie,124621,4781,Kruteczek
0916532,1232,30,1,Wolsztyn,wolsztyński,Wielkopolskie,142578,5138,Krutla
0486155,1192,28,1,Piecki,mrągowski,Warmińsko-mazurskie,140577,4676,Krutyń
0486178,1192,28,1,Piecki,mrągowski,Warmińsko-mazurskie,140579,4676,Krutyński Piecek
0427900,941,12,1,Grybów,nowosądecki,Małopolskie,105213,2149,Krużlowa Niżna
0427951,941,12,1,Grybów,nowosądecki,Małopolskie,105222,2149,Krużlowa Wyżna
0403130,1141,20,1,Perlejewo,siemiatycki,Podlaskie,132566,4182,Kruzy
0478434,1196,28,1,Kolno,olsztyński,Warmińsko-mazurskie,141253,4710,Kruzy
0097353,1063,4,1,Śliwice,tucholski,Kujawsko-pomorskie,121962,3420,Krąg
0173440,1161,22,1,Starogard Gdański,starogardzki,Pomorskie,135861,4351,Krąg
0308985,1247,32,1,Polanów,koszaliński,Zachodniopomorskie,144335,5288,Krąg
0311540,1253,32,1,Borne Sulinowo,szczecinecki,Zachodniopomorskie,145149,5355,Krągi
0312254,1253,32,1,Szczecinek,szczecinecki,Zachodniopomorskie,145273,5357,Krągłe
0296006,1213,30,1,Stare Miasto,koniński,Wielkopolskie,126248,4900,Krągola
0296064,1213,30,1,Stare Miasto,koniński,Wielkopolskie,126243,4900,Krągola Pierwsza
0715420,921,10,1,Warta,sieradzki,Łódzkie,102917,1949,Krąków
0783440,1252,32,1,Stargard,stargardzki,Zachodniopomorskie,144985,5342,Krąpiel
0525263,1114,32,1,Człopa,wałecki,Zachodniopomorskie,160130,3926,Krąpiel
0088911,1050,4,1,Koronowo,bydgoski,Kujawsko-pomorskie,119873,3284,Krąpiewo
0087410,1061,4,1,Jeżewo,świecki,Kujawsko-pomorskie,121560,3395,Krąplewice
0595230,1224,30,1,Stęszew,poznański,Wielkopolskie,127909,5048,Krąplewo
0212883,943,12,1,Bolesław,olkuski,Małopolskie,105464,2189,Krążek
0364512,1020,2,1,Kotla,głogowski,Dolnośląskie,116993,2992,Krążkówko
0100322,1054,4,1,Złotniki Kujawskie,inowrocławski,Kujawsko-pomorskie,120528,3332,Krążkowo
0913752,1106,8,1,Sława,wschowski,Lubuskie,112436,3865,Krążkowo
0199705,1211,30,1,Kępno,kępiński,Wielkopolskie,125610,4860,Krążkowy
0843247,1052,4,1,Golub-Dobrzyń,golubsko-dobrzyński,Kujawsko-pomorskie,120095,3300,Krążno
0522537,969,14,1,Wąsewo,ostrowski,Mazowieckie,100060,2474,Króle
0470527,1183,28,1,Bartoszyce,bartoszycki,Warmińsko-mazurskie,138830,4586,Króle
0314141,1241,32,1,Wierzchowo,drawski,Zachodniopomorskie,143283,5207,Króle
0394602,969,14,1,Andrzejewo,ostrowski,Mazowieckie,99808,2464,Króle Duże
0394619,969,14,1,Andrzejewo,ostrowski,Mazowieckie,99813,2464,Króle Małe
0227100,1171,26,1,Bejsce,kazimierski,Świętokrzyskie,136858,4455,Królewice
0797843,1177,26,1,Łoniów,sandomierski,Świętokrzyskie,138177,4540,Królewice
0749092,1251,32,1,Postomino,sławieński,Zachodniopomorskie,144810,5326,Królewice
0854854,1035,2,1,Przeworno,strzeliński,Dolnośląskie,154622,3135,Królewiec
0681796,965,14,1,Mińsk Mazowiecki,miński,Mazowieckie,98938,2425,Królewiec
0269950,1173,26,1,Smyków,konecki,Świętokrzyskie,137581,4499,Królewiec
0300558,1206,30,1,Witkowo,gnieźnieński,Wielkopolskie,124910,4806,Królewiec
0269966,1173,26,1,Smyków,konecki,Świętokrzyskie,137568,4499,Królewiec Poprzeczny
0116636,1006,14,1,Joniec,płoński,Mazowieckie,114164,2842,Królewo
0156647,1157,22,1,Stare Pole,malborski,Pomorskie,135210,4311,Królewo
0482594,1197,28,1,Morąg,ostródzki,Warmińsko-mazurskie,123753,4730,Królewo
0749086,1251,32,1,Postomino,sławieński,Zachodniopomorskie,144830,5326,Królewo
0714248,924,10,1,Skomlin,wieluński,Łódzkie,103579,1981,Królewska Grobla
0203648,1031,2,1,Międzybórz,oleśnicki,Dolnośląskie,118027,3107,Królewska Wola
0553963,913,10,1,Tuszyn,łódzki wschodni,Łódzkie,100924,1856,Królewska Wola
0016870,1083,6,1,Parczew,parczewski,Lubelskie,110116,3635,Królewski Dwór
0001784,971,14,1,Góra Kalwaria,piaseczyński,Mazowieckie,113384,2804,Królewski Las
0206405,1221,30,1,Ostrzeszów,ostrzeszowski,Wielkopolskie,127345,4997,Królewskie
0002750,965,14,1,Halinów,miński,Mazowieckie,145986,2419,Królewskie Brzeziny
0358888,1000,18,1,Rymanów,krośnieński,Podkarpackie,113079,2764,Królik Polski
1066478,1000,18,1,Rymanów,krośnieński,Podkarpackie,146869,2764,Królik Wołoski
0284836,1213,30,1,Grodziec,koniński,Wielkopolskie,125963,4885,Królików
0284865,1213,30,1,Grodziec,koniński,Wielkopolskie,125980,4885,Królików Czwarty
0875431,1041,2,1,Kobierzyce,wrocławski,Dolnośląskie,119100,3203,Królikowice
0908573,1098,8,1,Bytom Odrzański,nowosolski,Lubuskie,111568,3758,Królikowice
0096879,1057,4,1,Szubin,nakielski,Kujawsko-pomorskie,121061,3366,Królikowo
1015156,1164,22,1,Stary Dzierzgoń,sztumski,Pomorskie,136268,4377,Królikowo
0484328,1196,28,1,Olsztynek,olsztyński,Warmińsko-mazurskie,141285,4713,Królikowo
0915857,1105,8,1,Trzebiel,żarski,Lubuskie,112382,3860,Królów
0167705,1162,22,1,Morzeszczyn,tczewski,Pomorskie,135947,4357,Królów Las
0434945,941,12,1,Kamionka Wielka,nowosądecki,Małopolskie,105233,2150,Królowa Górna
0435011,941,12,1,Kamionka Wielka,nowosądecki,Małopolskie,105234,2150,Królowa Polska
0541010,923,10,1,Inowłódz,tomaszowski,Łódzkie,103239,1967,Królowa Wola
0768557,1187,28,1,Stare Juchy,ełcki,Warmińsko-mazurskie,139756,4632,Królowa Wola
0494290,983,16,1,Głubczyce,głubczycki,Opolskie,107671,2579,Królowe
0029096,1134,20,1,Gródek,białostocki,Podlaskie,130744,4081,Królowe Stojło
0760969,1140,20,1,Krasnopol,sejneński,Podlaskie,132278,4170,Królówek
0824681,932,12,1,Nowy Wiśnicz,bocheński,Małopolskie,104312,2034,Królówka
0028984,1134,20,1,Gródek,białostocki,Podlaskie,130736,4081,Królowy Most
0089224,1050,4,1,Koronowo,bydgoski,Kujawsko-pomorskie,146801,3284,Krówka
0080401,1150,22,1,Brusy,chojnicki,Pomorskie,134108,4246,Krównia
0608693,1120,18,1,Przemyśl,przemyski,Podkarpackie,129847,3974,Krówniki
0559055,1110,10,1,Bedlno,kutnowski,Łódzkie,128361,3885,Kręcieszki
0388369,1082,6,1,Opole Lubelskie,opolski,Lubelskie,110004,3625,Kręciszówka
0916992,1102,8,1,Zbąszynek,świebodziński,Lubuskie,112045,3813,Kręcko
0574899,1013,14,1,Sierpc,sierpecki,Mazowieckie,115859,2921,Kręćkowo
0005859,1017,14,1,Ożarów Mazowiecki,warszawski zachodni,Mazowieckie,116637,2961,Kręczki
0872875,1035,2,1,Borów,strzeliński,Dolnośląskie,118277,3133,Kręczków
0520171,973,14,1,Somianka,wyszkowski,Mazowieckie,100575,2511,Kręgi
0523206,973,14,1,Wyszków,wyszkowski,Mazowieckie,100590,2514,Kręgi Nowe
0366830,1033,2,1,Przemków,polkowicki,Dolnośląskie,118250,3131,Krępa
0862339,1055,4,1,Dobrzyń nad Wisłą,lipnowski,Kujawsko-pomorskie,120609,3338,Krępa
0727386,1113,10,1,Domaniewice,łowicki,Łódzkie,129186,3917,Krępa
0710701,918,10,1,Poddębice,poddębicki,Łódzkie,101941,1905,Krępa
0544272,919,10,1,Lgota Wielka,radomszczański,Łódzkie,102266,1920,Krępa
0381841,1078,6,1,Jeziorzany,lubartowski,Lubelskie,109097,3566,Krępa
0319339,939,12,1,Gołcza,miechowski,Małopolskie,105000,2123,Krępa
0118345,966,14,1,Lipowiec Kościelny,mławski,Mazowieckie,99120,2432,Krępa
0007210,971,14,1,Prażmów,piaseczyński,Mazowieckie,113520,2812,Krępa
0793822,1174,26,1,Iwaniska,opatowski,Świętokrzyskie,137661,4504,Krępa
0298057,1230,30,1,Tuliszków,turecki,Wielkopolskie,142311,5120,Krępa
0304266,1247,32,1,Bobolice,koszaliński,Zachodniopomorskie,144219,5283,Krępa
0628164,962,14,1,Lipsko,lipski,Mazowieckie,98252,2389,Krępa Górna
0748388,1156,22,1,Nowa Wieś Lęborska,lęborski,Pomorskie,135101,4302,Krępa Kaszubska
0628193,962,14,1,Lipsko,lipski,Mazowieckie,98246,2389,Krępa Kościelna
0530666,1114,32,1,Tuczno,wałecki,Zachodniopomorskie,129447,3932,Krępa Krajeńska
0750712,1160,22,1,Redzikowo,słupski,Pomorskie,135652,4335,Krępa Słupska
0774552,1252,32,1,Dolice,stargardzki,Zachodniopomorskie,144921,5335,Krępcewo
0701211,921,10,1,Burzenin,sieradzki,Łódzkie,150819,1943,Krępica
0122080,1006,14,1,Płońsk,płoński,Mazowieckie,114255,2845,Krępica
0877329,1036,2,1,Miękinia,średzki,Dolnośląskie,118456,3144,Krępice
0267849,1171,26,1,Skalbmierz,kazimierski,Świętokrzyskie,136965,4463,Krępice
0385827,1087,6,1,Mełgiew,świdnicki,Lubelskie,110546,3671,Krępiec
0169213,1152,22,1,Pruszcz Gdański,gdański,Pomorskie,134467,4266,Krępiec
0913918,1106,8,1,Sława,wschowski,Lubuskie,157033,3865,Krępina
0182082,1101,8,1,Krzeszyce,sulęciński,Lubuskie,111891,3793,Krępiny
0166611,1161,22,1,Lubichowo,starogardzki,Pomorskie,135756,4343,Krępki
0741452,1156,22,1,Cewice,lęborski,Pomorskie,135081,4301,Krępkowice
0296510,1226,30,1,Strzałkowo,słupecki,Wielkopolskie,141670,5073,Krępkowo
0505527,986,16,1,Zdzieszowice,krapkowicki,Opolskie,107941,2609,Krępna
0189121,1034,2,1,Bolesławiec,bolesławiecki,Dolnośląskie,116852,2973,Krępnica
0743008,1151,22,1,Człuchów,człuchowski,Pomorskie,134315,4256,Krępsk
0529893,1222,30,1,Szydłowo,pilski,Wielkopolskie,127440,5005,Krępsko
0775356,1242,32,1,Goleniów,goleniowski,Zachodniopomorskie,143346,5213,Krępsko
0488935,1196,28,1,Stawiguda,olsztyński,Warmińsko-mazurskie,141378,4715,Kręsk
0173456,1161,22,1,Starogard Gdański,starogardzki,Pomorskie,135884,4351,Kręski Młyn
0731264,922,10,1,Maków,skierniewicki,Łódzkie,103074,1959,Krężce
0616669,959,14,1,Chynów,grójecki,Mazowieckie,97655,2353,Krężel
0496343,985,16,1,Kluczbork,kluczborski,Opolskie,154260,2594,Krężel
0780699,1243,32,1,Płoty,gryficki,Zachodniopomorskie,143573,5230,Krężel
0562459,1112,10,1,Daszyna,łęczycki,Łódzkie,150659,3907,Krężelewice
0179921,1248,32,1,Dębno,myśliborski,Zachodniopomorskie,144464,5299,Krężelin
0555531,917,10,1,Wola Krzysztoporska,piotrkowski,Łódzkie,101744,1899,Krężna
0555554,917,10,1,Wola Krzysztoporska,piotrkowski,Łódzkie,171468,1899,Krężna-Kolonia
0386761,1079,6,1,Niedrzwica Duża,lubelski,Lubelskie,109425,3593,Krężnica Jara
0378626,1079,6,1,Bełżyce,lubelski,Lubelskie,109243,3582,Krężnica Okrągła
0306839,1241,32,1,Kalisz Pomorski,drawski,Zachodniopomorskie,143244,5205,Krężno
0248600,1172,26,1,Łopuszno,kielecki,Świętokrzyskie,137144,4479,Krężołek
0752378,1160,22,1,Ustka,słupski,Pomorskie,135690,4337,Krężołki
0100500,1054,4,1,Złotniki Kujawskie,inowrocławski,Kujawsko-pomorskie,120543,3332,Krężoły
0914295,1103,8,1,Sulechów,zielonogórski,Lubuskie,112128,3829,Krężoły
0279002,1170,26,1,Wodzisław,jędrzejowski,Świętokrzyskie,136838,6268,Krężoły
0529380,1219,30,1,Ryczywół,obornicki,Wielkopolskie,127049,4970,Krężoły
0103510,1089,6,1,Hańsk,włodawski,Lubelskie,151300,3694,Krychów
0355849,936,12,1,Lipinki,gorlicki,Małopolskie,104563,2077,Kryg
0150320,1186,28,1,Godkowo,elbląski,Warmińsko-mazurskie,139377,4614,Krykajny
0178643,1097,8,1,Bledzew,międzyrzecki,Lubuskie,157796,3743,Kryl
0769806,1133,20,1,Sztabin,augustowski,Podlaskie,130620,4073,Kryłatka
0895050,1074,6,1,Mircze,hrubieszowski,Lubelskie,123517,3528,Kryłów
